m,year,GOV,Cash/TA
1707 葡萄王,1994,0,0.107066147
1707 葡萄王,1995,0,0.036036223
1707 葡萄王,1996,0,0.058522389
1707 葡萄王,1997,0,0.021056776
1707 葡萄王,1998,6.56,0.024727153
1707 葡萄王,1999,5.61,0.061646969
1707 葡萄王,2000,5.61,0.04465931
1707 葡萄王,2001,5.61,0.008830109
1707 葡萄王,2002,5.61,0.013530173
1707 葡萄王,2003,5.61,0.045676185
1707 葡萄王,2004,11.89,0.041131076
1707 葡萄王,2005,14.53,0.009042829
1707 葡萄王,2006,13.19,0.049267591
1707 葡萄王,2007,13.15,0.032830717
1707 葡萄王,2008,13.55,0.030994349
1707 葡萄王,2009,7.59,0.057426543
1707 葡萄王,2010,6.68,0.068121538
1707 葡萄王,2011,5.06,0.060093548
1708 東鹼,1991,0,0.046707221
1708 東鹼,1992,0,0.160954024
1708 東鹼,2004,0,0.162747966
1708 東鹼,1994,0,0.183475636
1708 東鹼,1995,0,0.112573786
1708 東鹼,1996,0,0.043917304
1708 東鹼,1997,0,0.040014926
1708 東鹼,1998,0,0.028878766
1708 東鹼,1999,0,0.031717227
1708 東鹼,2000,2.34,0.091965172
1708 東鹼,2001,2.34,0.070883543
1708 東鹼,2002,2.34,0.005680724
1708 東鹼,2003,29.82,0.02483157
1708 東鹼,2004,26.76,0.037890873
1708 東鹼,2005,28.01,0.041414985
1708 東鹼,2006,32.29,0.066519797
1708 東鹼,2007,29.95,0.029636867
1708 東鹼,2008,36.11,0.049408976
1708 東鹼,2009,33.66,0.075615098
1708 東鹼,2010,23.15,0.048480183
1708 東鹼,2011,22.03,0.019821644
1709 和益,1991,0,0.209722242
1709 和益,1992,0,0.000649556
1709 和益,1993,0,0.137899901
1709 和益,1994,0,0.278566383
1709 和益,1995,0,0.12144981
1709 和益,1996,0,0.180779955
1709 和益,1997,0,0.176334095
1709 和益,1998,0,0.184016247
1709 和益,1999,13.54,0.144973475
1709 和益,2000,20,0.062757924
1709 和益,2001,19.98,0.129851279
1709 和益,2002,0,0.164045179
1709 和益,2003,23.52,0.017658951
1709 和益,2004,18.97,0.0058038
1709 和益,2005,5.86,0.033733671
1709 和益,2006,6.22,0.020397256
1709 和益,2007,8.13,0.021699839
1709 和益,2008,30.25,0.083217554
1709 和益,2009,32.31,0.045686791
1709 和益,2010,26.2,0.033998817
1709 和益,2011,26.91,0.050680494
1710 東聯,1991,0,0.05701023
1710 東聯,1992,0,0.071313582
1710 東聯,1993,0.04,0.078844028
1710 東聯,1994,0,0.121720347
1710 東聯,1995,0,0.055086848
1710 東聯,1996,0,0.007801747
1710 東聯,1997,0,0.019488292
1710 東聯,1998,0,0.007445009
1710 東聯,1999,0.05,0.055398832
1710 東聯,2000,31.81,0.02105461
1710 東聯,2008,32.79,0.00288182
1710 東聯,2002,23.13,0.00127432
1710 東聯,2003,6.65,0.008322161
1710 東聯,2004,11.5,0.03329892
1710 東聯,2005,12.93,0.023975437
1710 東聯,2006,20.01,0.120782676
1710 東聯,2007,21.95,0.139105052
1710 東聯,2008,21.45,0.006888521
1710 東聯,2009,29.82,0.071127025
1710 東聯,2010,28.88,0.011455703
1710 東聯,2007,25.85,0.021865707
1711 永光,1991,0,0.041875428
1711 永光,1992,4.34,0.031644427
1711 永光,1993,2.36,0.014146437
1711 永光,1994,0,0.012928068
1711 永光,1995,0,0.018053695
1711 永光,1996,0,0.010169008
1711 永光,1997,0,0.01723189
1711 永光,1998,8.76,0.042574284
1711 永光,1999,7.92,0.035598533
1711 永光,2002,5.53,0.030180094
1711 永光,2001,5.34,0.049145141
1711 永光,2002,5.39,0.013853368
1711 永光,2003,5.53,0.030892816
1711 永光,2004,8.09,0.032141879
1711 永光,2005,6.43,0.033789468
1711 永光,2006,8.1,0.040012717
1711 永光,2007,8.64,0.044448538
1711 永光,2008,9.12,0.020203905
1711 永光,2009,9.45,0.042924973
1711 永光,2010,9.45,0.047746127
1711 永光,2011,12.19,0.029291332
1712 興農,1991,0,0.05924024
1712 興農,1992,3.11,0.059897295
1712 興農,1993,6.23,0.04661979
1712 興農,1994,6.31,0.039270652
1712 興農,1995,6.31,0.027496966
1712 興農,1996,6.08,0.038472897
1712 興農,1997,0,0.02608103
1712 興農,1998,0,0.020149342
1712 興農,1999,0,0.053396409
1712 興農,2000,0,0.020076919
1712 興農,2006,0,0.030639226
1712 興農,2002,7.74,0.013450698
1712 興農,2003,12.72,0.016735026
1712 興農,2004,11.55,0.00931229
1712 興農,2005,7.77,0.013044556
1712 興農,2006,10.8,0.023696628
1712 興農,2007,9.89,0.040668935
1712 興農,2008,7.06,0.012685754
1712 興農,2009,8.42,0.013598069
1712 興農,2010,7.03,0.017813277
1712 興農,2011,7.01,0.009881252
1713 國化,1991,19.6,0.343852949
1713 國化,2001,18.88,0.311264802
1713 國化,1993,14.92,0.317662302
1713 國化,1994,28.08,0.356315045
1713 國化,1995,28.07,0.21389243
1713 國化,1996,27.93,0.27761842
1713 國化,1997,27.61,0.12049899
1713 國化,1998,25.9,0.150786069
1713 國化,1999,14.85,0.247265303
1713 國化,2000,14.8,0.266798247
1713 國化,2001,14.8,0.23934481
1713 國化,2002,14.8,0.239711134
1713 國化,2003,14.8,0.227163393
1713 國化,2004,14.75,0.419505851
1713 國化,2005,14.75,0.273843207
1713 國化,2006,23.4,0.285337137
1713 國化,2007,26.06,0.34908953
1713 國化,2008,23.08,0.367824044
1713 國化,2009,23.73,0.370574918
1713 國化,2010,23.94,0.351271466
1713 國化,2011,26.71,0.373348408
1714 和桐,1991,0,0.110751409
1714 和桐,1992,2.39,0.171644938
1714 和桐,1993,2.39,0.176756876
1714 和桐,1994,2.73,0.114862635
1714 和桐,1995,2.44,0.117570219
1714 和桐,1996,3.54,0.070859464
1714 和桐,1997,11.08,0.00423172
1714 和桐,1998,9.4,0.002297611
1714 和桐,1999,13.89,0.027689302
1714 和桐,2000,11.66,0.13172674
1714 和桐,2001,10.77,0.084331397
1714 和桐,2002,8.47,0.03452488
1714 和桐,2003,21.08,0.068270693
1714 和桐,2004,20.15,0.038097412
1714 和桐,2005,20.51,0.046158833
1714 和桐,2006,25.09,0.044816294
1714 和桐,2007,34.93,0.013283568
1714 和桐,2008,30.5,0.026424935
1714 和桐,2009,29.22,0.100499551
1714 和桐,2010,18.86,0.103398134
1714 和桐,2011,20.59,0.093246124
1717 長興,1994,0,0.023875929
1717 長興,1995,0,0.021635658
1717 長興,1996,0,0.036251845
1717 長興,1997,0,0.022534706
1717 長興,1998,0,0.043214477
1717 長興,1999,8.88,0.027288104
1717 長興,2000,5.13,0.028978034
1717 長興,2001,4.65,0.089480878
1717 長興,2002,4.41,0.050643589
1717 長興,2003,11.93,0.020311187
1717 長興,2004,15.32,0.02852561
1717 長興,2005,13,0.032476294
1717 長興,2006,12.45,0.016784959
1717 長興,2007,10.58,0.021566502
1717 長興,2008,10.8,0.05633861
1717 長興,2009,11.83,0.041453184
1717 長興,2010,15.84,0.030518819
1717 長興,2011,16.09,0.006796867
1718 中纖,1991,0,0.38885416
1718 中纖,1992,0,0.214399766
1718 中纖,1993,0,0.02467995
1718 中纖,1994,0,0.029647247
1718 中纖,1995,0.05,0.02429094
1718 中纖,1996,15.91,0.120503243
1718 中纖,1997,12.2,0.064024861
1718 中纖,1998,7.67,0.05040568
1718 中纖,1999,7.67,0.005717687
1718 中纖,2000,7.67,0.007408764
1718 中纖,2001,7.01,0.01475846
1718 中纖,2002,7.01,0.003258065
1718 中纖,2003,10.93,0.031652605
1718 中纖,2004,12.89,0.021297231
1718 中纖,2005,13.93,0.078841058
1718 中纖,2006,15.79,0.042389302
1718 中纖,2007,27.28,0.052669079
1718 中纖,2008,25.48,0.037642303
1718 中纖,2009,25.98,0.040425194
1718 中纖,2010,27.58,0.04410815
1718 中纖,2011,26.62,0.028670139
1720 生達,1995,28.26,0.041946913
1720 生達,1996,28.26,0.031775891
1720 生達,1997,48.57,0.065423804
1720 生達,1998,43.34,0.049180542
1720 生達,1999,39.53,0.023439266
1720 生達,2000,37.22,0.02778302
1720 生達,2001,35.9,0.045383475
1720 生達,2002,33.38,0.045643637
1720 生達,2003,47.14,0.0404555
1720 生達,2004,45.06,0.043842094
1720 生達,2005,40.44,0.059634243
1720 生達,2006,28.99,0.065040006
1720 生達,2007,27.94,0.034331444
1720 生達,2008,26.86,0.118033887
1720 生達,2009,27.12,0.15822585
1720 生達,2010,27,0.068663791
1720 生達,2011,25.74,0.053327376
1721 三晃,1996,14.51,0.048867469
1721 三晃,1997,9.16,0.227716547
1721 三晃,1998,10.42,0.020101827
1721 三晃,1999,15.42,0.030436225
1721 三晃,2000,18.31,0.035291945
1721 三晃,2001,17.68,0.03591196
1721 三晃,2002,16.17,0.037317167
1721 三晃,2003,21.67,0.058565006
1721 三晃,2004,15.37,0.011529639
1721 三晃,2005,15.55,0.040861312
1721 三晃,2006,13.96,0.045555819
1721 三晃,2007,12.98,0.029518727
1721 三晃,2008,11.29,0.013969768
1721 三晃,2009,13.28,0.027461885
1721 三晃,2010,20.5,0.033021345
1721 三晃,2011,15.57,0.02650319
1722 台肥,1999,12.71,0.099460539
1722 台肥,2000,0,0.072625788
1722 台肥,2001,0,0.043850526
1722 台肥,2002,0,0.058972716
1722 台肥,2003,11.57,0.036868738
1722 台肥,2004,10.98,0.076969772
1722 台肥,2005,40.55,0.070786677
1722 台肥,2006,21.12,0.146182928
1722 台肥,2007,19.84,0.072661368
1722 台肥,2008,13.25,0.045102136
1722 台肥,2009,14.28,0.09901748
1722 台肥,2010,18.18,0.077410878
1722 台肥,2011,16.33,0.033394765
1723 中碳,1998,8.8,0.316407045
1723 中碳,1999,8.75,0.356144981
1723 中碳,2000,7.92,0.250418984
1723 中碳,2001,7.25,0.187505477
1723 中碳,2002,6.89,0.067590831
1723 中碳,2003,10.4,0.057473515
1723 中碳,2004,11.28,0.050761607
1723 中碳,2005,14.59,0.082198444
1723 中碳,2006,11.35,0.088063464
1723 中碳,2007,18.85,0.185144121
1723 中碳,2008,14.41,0.143846266
1723 中碳,2009,13.92,0.023606548
1723 中碳,2010,10.32,0.059421008
1723 中碳,2011,12.4,0.156835337
1724 台硝,1995,0,0.043084104
1724 台硝,1996,14.44,0.124546025
1724 台硝,1997,6.97,0.070562009
1724 台硝,1998,3.47,0.080348952
1724 台硝,1999,3.15,0.085730248
1724 台硝,2000,3.15,0.092776249
1724 台硝,2001,8,0.056796141
1724 台硝,2002,8,0.052379425
1724 台硝,2003,14.07,0.056773154
1724 台硝,2004,10.48,0.074723316
1724 台硝,2005,17.58,0.131341265
1724 台硝,2006,17.92,0.03944378
1724 台硝,2007,45.56,0.033075286
1724 台硝,2008,48.5,0.084996962
1724 台硝,2009,47.02,0.061901382
1724 台硝,2010,46.72,0.032582358
1724 台硝,2011,48.78,0.037137042
1725 元禎,1998,44.15,0.249921232
1725 元禎,1999,40.88,0.190791998
1725 元禎,2000,55.09,0.132673869
1725 元禎,2001,52.98,0.06714515
1725 元禎,2002,49.05,0.050438482
1725 元禎,2003,72.22,0.066778944
1725 元禎,2004,73.51,0.061458792
1725 元禎,2005,69.07,0.039459131
1725 元禎,2006,71.68,0.020217163
1725 元禎,2007,70.9,0.023237056
1725 元禎,2008,70.86,0.025628937
1725 元禎,2009,79.46,0.022128685
1725 元禎,2010,71.54,0.01924555
1725 元禎,2011,72.84,0.02051836
1726 永記,1998,23.49,0.049450906
1726 永記,1999,21.59,0.03759199
1726 永記,2000,11.78,0.052918769
1726 永記,2001,28.4,0.058132719
1726 永記,2002,28.4,0.065641712
1726 永記,2003,24.21,0.095087715
1726 永記,2004,24.21,0.108251548
1726 永記,2005,16.54,0.0754633
1726 永記,2006,16.54,0.069702224
1726 永記,2007,17.14,0.068838433
1726 永記,2008,16.23,0.136028718
1726 永記,2009,16.52,0.209118844
1726 永記,2010,16.52,0.147043047
1726 永記,2011,38.26,0.110949789
1727 中華化,1999,35.7,0.049935103
1727 中華化,2000,26.14,0.01025664
1727 中華化,2001,22.25,0.028992719
1727 中華化,2002,20.91,0.028469513
1727 中華化,2003,46.06,0.037432679
1727 中華化,2004,46.19,0.02174349
1727 中華化,2005,45.32,0.019126865
1727 中華化,2006,38.34,0.027133321
1727 中華化,2007,41.11,0.022342428
1727 中華化,2008,30.68,0.049918868
1727 中華化,2009,24.83,0.025728528
1727 中華化,2010,24.9,0.021719072
1727 中華化,2011,24.41,0.021426408
1729 必翔,2001,3.43,0.067228539
1729 必翔,2002,2.83,0.078308421
1729 必翔,2003,24.62,0.325639386
1729 必翔,2004,23.06,0.337120355
1729 必翔,2005,33.47,0.338185591
1729 必翔,2006,32.36,0.204172859
1729 必翔,2007,33.68,0.362777721
1729 必翔,2008,34.64,0.092561353
1729 必翔,2009,25.38,0.049267825
1729 必翔,2010,26.25,0.088760966
1729 必翔,2011,24.02,0.186092741
1730 花仙子,2000,25.34,0.114302948
1730 花仙子,2001,26.04,0.075060018
1730 花仙子,2002,26.04,0.056759094
1730 花仙子,2003,21.28,0.062306566
1730 花仙子,2004,33.83,0.01906842
1730 花仙子,2005,32.09,0.021878655
1730 花仙子,2006,28.93,0.032618648
1730 花仙子,2007,33.83,0.022699059
1730 花仙子,2008,33.36,0.073883102
1730 花仙子,2009,33.17,0.159052735
1730 花仙子,2010,27.1,0.080889853
1730 花仙子,2011,37.33,0.045583084
1731 美吾華,1995,8.58,0.008456074
1731 美吾華,1996,12.4,0.023966683
1731 美吾華,1997,13.62,0.007438728
1731 美吾華,1998,21.14,0.007073909
1731 美吾華,1999,19.73,0.012078686
1731 美吾華,2000,14.59,0.00737786
1731 美吾華,2001,20.78,0.010985223
1731 美吾華,2002,17.51,0.012772819
1731 美吾華,2003,22.88,0.012789521
1731 美吾華,2004,20.43,0.027874147
1731 美吾華,2005,13.81,0.069888568
1731 美吾華,2006,15.57,0.017738658
1731 美吾華,2007,8.41,0.02119803
1731 美吾華,2008,16.34,0.082292632
1731 美吾華,2009,20.8,0.035179761
1731 美吾華,2010,7.62,0.109717438
1731 美吾華,2011,15.67,0.141507902
1732 毛寶,1999,43.05,0.258942942
1732 毛寶,2000,40.96,0.1891764
1732 毛寶,2001,37.81,0.145761977
1732 毛寶,2002,35.48,0.169436112
1732 毛寶,2003,40.17,0.179497347
1732 毛寶,2004,22.04,0.189724905
1732 毛寶,2005,22.75,0.207659691
1732 毛寶,2006,12.99,0.146936138
1732 毛寶,2007,12.92,0.216035055
1732 毛寶,2008,15.08,0.184927602
1732 毛寶,2009,19.69,0.265500962
1732 毛寶,2010,6.22,0.226827687
1732 毛寶,2011,23.74,0.198190978
1733 五鼎,2000,17.93,0.347685517
1733 五鼎,2001,10.95,0.132094991
1733 五鼎,2002,18.84,0.015375829
1733 五鼎,2003,19.05,0.013547282
1733 五鼎,2004,14.99,0.180675889
1733 五鼎,2005,5.78,0.183194751
1733 五鼎,2006,8.03,0.111204109
1733 五鼎,2007,16.24,0.186373406
1733 五鼎,2008,20.84,0.256914532
1733 五鼎,2009,16.57,0.137385721
1733 五鼎,2010,9.1,0.298366965
1733 五鼎,2011,12.32,0.173841163
1734 杏輝,2000,22.58,0.027841125
1734 杏輝,2001,17.94,0.027481404
1734 杏輝,2002,14.58,0.059555848
1734 杏輝,2003,14.4,0.117347904
1734 杏輝,2004,10.29,0.103188733
1734 杏輝,2005,11.89,0.137017241
1734 杏輝,2006,2.35,0.041404606
1734 杏輝,2007,2.35,0.042762194
1734 杏輝,2008,6.87,0.074840372
1734 杏輝,2009,7.28,0.090420977
1734 杏輝,2010,6.04,0.077571497
1734 杏輝,2011,6.34,0.177552951
1735 日勝化,2000,17.29,0.047959425
1735 日勝化,2001,22.98,0.027217584
1735 日勝化,2002,9.78,0.007091146
1735 日勝化,2003,17.67,0.006375575
1735 日勝化,2004,5.31,0.001815435
1735 日勝化,2005,7.2,0.005864361
1735 日勝化,2006,13.98,0.004624261
1735 日勝化,2007,21.75,0.038072841
1735 日勝化,2008,20.91,0.032659061
1735 日勝化,2009,16.3,0.081361596
1735 日勝化,2010,14.38,0.05494963
1735 日勝化,2011,15.3,0.04324245
1736 喬山,2003,15.47,0.05197579
1736 喬山,2004,12.64,0.098220769
1736 喬山,2005,13.38,0.118554352
1736 喬山,2006,11.28,0.054874818
1736 喬山,2007,10.21,0.02937318
1736 喬山,2008,11.18,0.024756992
1736 喬山,2009,12.32,0.032992102
1736 喬山,2010,6.04,0.028851809
1736 喬山,2011,6.99,0.031787691
1762 中化生,2010,15.5,0.099064761
1762 中化生,2011,14.29,0.042024352
1773 勝一,2009,6.84,0.031789259
1773 勝一,2010,8.64,0.019091619
1773 勝一,2011,8.98,0.024593346
1789 神隆,2011,9.8,0.327070713
3164 景岳,2008,34.29,0.393777383
3164 景岳,2009,32.91,0.31122892
3164 景岳,2010,16.57,0.496272902
3164 景岳,2011,13.91,0.462731675
4104 佳醫,2001,8.89,0.050132504
4104 佳醫,2002,8.96,0.054687611
4104 佳醫,2003,7.1,0.123058905
4104 佳醫,2004,9.34,0.254324383
4104 佳醫,2005,10.46,0.115087729
4104 佳醫,2006,4.98,0.201772399
4104 佳醫,2007,12.14,0.282600655
4104 佳醫,2008,9.17,0.135677
4104 佳醫,2009,7.09,0.200075348
4104 佳醫,2010,11.22,0.249825842
4104 佳醫,2011,12.46,0.052045226
4106 雃博,2002,1.09,0.214127842
4106 雃博,2003,1.9,0.157037393
4106 雃博,2004,7.22,0.065130986
4106 雃博,2005,1.18,0.10250574
4106 雃博,2006,1.34,0.08534797
4106 雃博,2007,7.83,0.106775487
4106 雃博,2008,1.34,0.117137442
4106 雃博,2009,1.05,0.155028971
4106 雃博,2010,15.19,0.159060266
4106 雃博,2011,14.27,0.136108115
4108 懷特,2002,3.24,0.272633461
4108 懷特,2003,5.37,0.020038304
4108 懷特,2004,5.65,0.021069099
4108 懷特,2005,3.51,0.647150149
4108 懷特,2006,7.25,0.292292564
4108 懷特,2007,8.69,0.023702633
4108 懷特,2008,9.31,0.085041703
4108 懷特,2009,7.81,0.106834598
4108 懷特,2010,8.76,0.165413441
4108 懷特,2011,6.51,0.214590427
4119 旭富,2004,34.44,0.012765934
4119 旭富,2005,36.94,0.073848701
4119 旭富,2006,35.22,0.006268694
4119 旭富,2007,28.42,0.025479007
4119 旭富,2008,18.18,0.004196845
4119 旭富,2009,15.01,0.051230649
4119 旭富,2010,22.99,0.023978328
4119 旭富,2011,22.16,0.01860726
4133 亞諾法,2009,22.21,0.45854018
4133 亞諾法,2010,22,0.441713257
4133 亞諾法,2011,21.02,0.421611658
4722 國精化,2001,15.38,0.030997494
4722 國精化,2002,14.65,0.023223524
4722 國精化,2003,16.51,0.036619237
4722 國精化,2004,14.41,0.018286939
4722 國精化,2005,12.93,0.021583282
4722 國精化,2006,15.82,0.03601674
4722 國精化,2007,14.72,0.013859243
4722 國精化,2008,17.61,0.021924378
4722 國精化,2009,19.04,0.020553814
4722 國精化,2010,13.78,0.05969316
4722 國精化,2011,21.01,0.017103286
4725 信昌化,2007,2.8,0.034318514
4725 信昌化,2008,3.77,0.02003362
4725 信昌化,2009,3.56,0.023296124
4725 信昌化,2010,3.61,0.07197708
4725 信昌化,2011,16.29,0.050640741
4733 上緯,2009,23.11,0.201030069
4733 上緯,2010,28.42,0.074789936
4733 上緯,2011,27.79,0.073549488
4737 華廣,2010,25.81,0.310741974
4737 華廣,2011,23.64,0.092445947
4746 台耀,2011,16.23,0.01721672
1802 台玻,1991,1.16,0.07178736
1802 台玻,1992,4.63,0.125216509
1802 台玻,1993,4.32,0.197026242
1802 台玻,1994,1.62,0.130662404
1802 台玻,1995,1.62,0.170006223
1802 台玻,1996,0.67,0.072359845
1802 台玻,1997,0.67,0.054376701
1802 台玻,1998,17.02,0.049442478
1802 台玻,1999,17.02,0.078243124
1802 台玻,2000,37.26,0.107208598
1802 台玻,2001,35.97,0.055321817
1802 台玻,2002,35.97,0.083176701
1802 台玻,2003,16.14,0.159146893
1802 台玻,2004,21.96,0.056482147
1802 台玻,2005,21.79,0.185028714
1802 台玻,2006,26.13,0.194184518
1802 台玻,2007,23.07,0.164781573
1802 台玻,2008,24.46,0.100430164
1802 台玻,2009,20.1,0.041122796
1802 台玻,2010,20.68,0.008189018
1802 台玻,2011,18.8,0.087424727
1806 冠軍,1992,46.57,0.231652963
1806 冠軍,1993,15.96,0.158900202
1806 冠軍,1994,15.8,0.037734994
1806 冠軍,1995,14.52,0.030423133
1806 冠軍,1996,16.17,0.029491835
1806 冠軍,1997,16.13,0.015137044
1806 冠軍,1998,11.41,0.011723762
1806 冠軍,1999,11.19,0.007356619
1806 冠軍,2000,30.79,0.006197601
1806 冠軍,2001,11.3,0.015067224
1806 冠軍,2002,9.18,0.015127755
1806 冠軍,2003,33.27,0.034895952
1806 冠軍,2004,24.58,0.045735626
1806 冠軍,2005,34,0.036143704
1806 冠軍,2006,34.18,0.037226528
1806 冠軍,2007,22.78,0.087330211
1806 冠軍,2008,25.47,0.057948073
1806 冠軍,2009,25.08,0.106936177
1806 冠軍,2010,24.45,0.081931265
1806 冠軍,2011,24.09,0.053693142
1809 中釉,1996,7.67,0.018134597
1809 中釉,1997,8.37,0.047493123
1809 中釉,1998,6.19,0.02006767
1809 中釉,1999,6.53,0.057633893
1809 中釉,2000,11.31,0.029679973
1809 中釉,2001,7.95,0.033107105
1809 中釉,2002,7.95,0.037040431
1809 中釉,2003,6.94,0.044897067
1809 中釉,2004,7.22,0.023737613
1809 中釉,2005,8.63,0.034625043
1809 中釉,2006,28.3,0.039270207
1809 中釉,2007,24.42,0.039830047
1809 中釉,2008,19.94,0.047809198
1809 中釉,2009,18.74,0.049836477
1809 中釉,2010,11.84,0.103642363
1809 中釉,2011,13.62,0.048232701
1810 和成,1991,0,0.07443137
1810 和成,1992,0,0.048353711
1810 和成,1993,0,0.022971349
1810 和成,1994,0,0.023560896
1810 和成,1995,0,0.005307675
1810 和成,1996,14.15,0.01626823
1810 和成,1997,16.33,0.012911231
1810 和成,1998,16.33,0.028165128
1810 和成,2004,21.02,0.007911216
1810 和成,2000,18.55,0.008298707
1810 和成,2001,22.36,0.019732808
1810 和成,2002,22.11,0.017331732
1810 和成,2003,27.2,0.015191856
1810 和成,2004,28.81,0.02157539
1810 和成,2005,28.48,0.016441415
1810 和成,2006,26.5,0.011985078
1810 和成,2007,26.5,0.072771469
1810 和成,2008,26.03,0.023307605
1810 和成,2009,26.04,0.010238515
1810 和成,2010,26.52,0.012950707
1810 和成,2011,26.6,0.013635552
1902 台紙,1991,0,0.041188052
1902 台紙,1992,0.41,0.021386605
1902 台紙,1993,0,0.010086932
1902 台紙,1994,0.88,0.109928077
1902 台紙,1995,0.88,0.044040099
1902 台紙,1996,6.18,0.009838852
1902 台紙,1997,5.39,0.01306903
1902 台紙,1998,5.39,0.009423654
1902 台紙,1999,5.39,0.007380392
1902 台紙,2000,5.39,0.014749631
1902 台紙,2001,6.48,0.007713438
1902 台紙,2002,9.11,0.017454539
1902 台紙,2003,9.11,0.001801975
1902 台紙,2004,0.62,0.007702021
1902 台紙,2005,0.68,0.006292723
1902 台紙,2006,2.04,0.007505322
1902 台紙,2007,14.38,0.015653461
1902 台紙,2008,12.17,0.011577575
1902 台紙,2009,8.8,0.022032221
1902 台紙,2010,8.54,0.035810674
1902 台紙,2011,15.94,0.02183323
1903 士紙,1991,6.32,0.029938337
1903 士紙,1992,2.36,0.004125701
1903 士紙,1993,2.36,0.003109945
1903 士紙,1994,2.14,0.002778819
